epoch,accuracy,loss,val_accuracy,val_loss
0,0.8433833122253418,0.6102428436279297,0.9128999710083008,0.32334744930267334
1,0.9185166954994202,0.2951611578464508,0.9305999875068665,0.25323688983917236
2,0.932616651058197,0.2432706356048584,0.9397000074386597,0.2186301201581955
3,0.9415000081062317,0.20992787182331085,0.9459999799728394,0.19440537691116333
4,0.9480833411216736,0.1846601665019989,0.9509999752044678,0.17255234718322754
0,0.8509833216667175,0.6054515242576599,0.9157000184059143,0.30728915333747864
1,0.9236000180244446,0.2796102464199066,0.9327999949455261,0.23960041999816895
2,0.9369500279426575,0.22736483812332153,0.9415000081062317,0.20429514348506927
3,0.9457499980926514,0.19495169818401337,0.9488000273704529,0.1806231290102005
4,0.9521333575248718,0.17166045308113098,0.9541000127792358,0.16272985935211182
5,0.9569166898727417,0.15343599021434784,0.9556000232696533,0.14900951087474823
6,0.9610833525657654,0.13862982392311096,0.9611999988555908,0.13608580827713013
7,0.9649500250816345,0.12625087797641754,0.9620000123977661,0.12894125282764435
8,0.9676499962806702,0.115624338388443,0.9635000228881836,0.11962919682264328
9,0.9710000157356262,0.10650560259819031,0.9656999707221985,0.11433043330907822
10,0.9732499718666077,0.09845218062400818,0.96670001745224,0.10924770683050156
11,0.9747833609580994,0.09150779992341995,0.9684000015258789,0.10568017512559891
12,0.9763000011444092,0.08536167442798615,0.9692000150680542,0.0990939661860466
13,0.9780833125114441,0.07983485609292984,0.9713000059127808,0.09453044086694717
14,0.9796500205993652,0.07474107295274734,0.9715999960899353,0.09212002903223038
15,0.9806833267211914,0.07043489813804626,0.9721999764442444,0.08917843550443649
16,0.9824333190917969,0.0663311555981636,0.9726999998092651,0.08720005303621292
17,0.9832500219345093,0.06236523762345314,0.9743000268936157,0.08478175848722458
18,0.9845333099365234,0.0590151883661747,0.974399983882904,0.08313904702663422
19,0.9853500127792358,0.055703308433294296,0.9753000140190125,0.08160942047834396
20,0.9862666726112366,0.05285276845097542,0.975600004196167,0.07913272827863693
21,0.9868333339691162,0.04995457082986832,0.975600004196167,0.07927955687046051
22,0.9874666929244995,0.04751620814204216,0.9764999747276306,0.0768660381436348
23,0.9885333180427551,0.044859033077955246,0.9757999777793884,0.07797925174236298
24,0.9887833595275879,0.042794421315193176,0.9767000079154968,0.07489736378192902
25,0.989549994468689,0.04071845859289169,0.9775000214576721,0.0749078020453453
26,0.9905166625976562,0.03864846006035805,0.9767000079154968,0.07291153073310852
27,0.9911166429519653,0.03651481866836548,0.9764000177383423,0.07346396148204803
28,0.9914666414260864,0.034904494881629944,0.9772999882698059,0.07362454384565353
29,0.9921500086784363,0.033167313784360886,0.9778000116348267,0.07029843330383301
30,0.9924833178520203,0.031469088047742844,0.9779999852180481,0.07165312021970749
31,0.9932500123977661,0.029900478199124336,0.9789000153541565,0.07016605138778687
32,0.9933666586875916,0.028456145897507668,0.9790999889373779,0.0705111026763916
33,0.9940000176429749,0.02704068459570408,0.9785000085830688,0.06847627460956573
34,0.994533360004425,0.025616688653826714,0.9781000018119812,0.07000578939914703
35,0.9946833252906799,0.0245065875351429,0.9786999821662903,0.06964214146137238
36,0.9950666427612305,0.02332228049635887,0.9789999723434448,0.06924690306186676
37,0.9955999851226807,0.022041812539100647,0.978600025177002,0.06929045170545578
38,0.9956666827201843,0.02116943709552288,0.9789000153541565,0.06826940923929214
39,0.9962666630744934,0.019921472296118736,0.9793999791145325,0.0676301121711731
40,0.9967333078384399,0.019056715071201324,0.9787999987602234,0.069249227643013
41,0.9969000220298767,0.01800307258963585,0.9793000221252441,0.06832604110240936
42,0.997083306312561,0.017261065542697906,0.9789999723434448,0.06835027784109116
43,0.9974666833877563,0.01617971435189247,0.9797999858856201,0.06863144785165787
44,0.9975833296775818,0.015443017706274986,0.9801999926567078,0.06743782013654709
45,0.9978500008583069,0.014724536798894405,0.9797000288963318,0.06855863332748413
46,0.9980166554450989,0.013961306773126125,0.9796000123023987,0.0679117888212204
47,0.998199999332428,0.013243765570223331,0.9797000288963318,0.06794874370098114
48,0.9984333515167236,0.01255813054740429,0.980400025844574,0.06827064603567123
49,0.9983999729156494,0.011867080815136433,0.9801999926567078,0.06867103278636932
0,0.8432499766349792,0.6211658120155334,0.9151999950408936,0.3158554434776306
1,0.920199990272522,0.28889185190200806,0.9308000206947327,0.24798496067523956
0,0.8481833338737488,0.6202259659767151,0.9135000109672546,0.3184419870376587
1,0.9194999933242798,0.29355770349502563,0.9294999837875366,0.2535095512866974
2,0.9342333078384399,0.24083690345287323,0.9390000104904175,0.2161417007446289
3,0.9425333142280579,0.20705799758434296,0.9452999830245972,0.19256703555583954
4,0.9490500092506409,0.181829571723938,0.9509999752044678,0.17307882010936737
5,0.9546833038330078,0.1620951145887375,0.9559000134468079,0.15809114277362823
6,0.9590333104133606,0.14568282663822174,0.9587000012397766,0.14664185047149658
7,0.9626333117485046,0.13254737854003906,0.9613000154495239,0.13529524207115173
8,0.9659000039100647,0.12099847197532654,0.9641000032424927,0.12602469325065613
9,0.9689333438873291,0.1113269254565239,0.9663000106811523,0.11784399300813675
10,0.9713000059127808,0.1031007394194603,0.9674000144004822,0.11474338173866272
11,0.973800003528595,0.09554172307252884,0.9686999917030334,0.10765329748392105
12,0.9750833511352539,0.08908902853727341,0.9685999751091003,0.10427789390087128
13,0.9770500063896179,0.08305136114358902,0.9697999954223633,0.10039269924163818
14,0.9787499904632568,0.07787638902664185,0.9707000255584717,0.0988139808177948
15,0.9797166585922241,0.0731906071305275,0.9715999960899353,0.09293492138385773
16,0.9814500212669373,0.06885050982236862,0.9731000065803528,0.08965619653463364
17,0.9820333123207092,0.06505733728408813,0.973800003528595,0.08775396645069122
18,0.9833499789237976,0.06130675971508026,0.9749000072479248,0.08633124083280563
19,0.98416668176651,0.05787447467446327,0.9740999937057495,0.0853833258152008
20,0.9853666424751282,0.05481362342834473,0.9750000238418579,0.08269387483596802
21,0.986383318901062,0.052100490778684616,0.9760000109672546,0.08048439770936966
22,0.9872833490371704,0.049232203513383865,0.9760000109672546,0.07971864193677902
23,0.988099992275238,0.04663565009832382,0.9764999747276306,0.07923982292413712
24,0.9884333610534668,0.04451858624815941,0.9769999980926514,0.07864344120025635
25,0.9894166588783264,0.041940491646528244,0.9778000116348267,0.07640985399484634
26,0.9896666407585144,0.040137458592653275,0.9757999777793884,0.07749437540769577
27,0.9905833601951599,0.03824872151017189,0.9779000282287598,0.07396066188812256
28,0.9911999702453613,0.03628166392445564,0.9778000116348267,0.07348757982254028
29,0.9913333058357239,0.034479569643735886,0.9771999716758728,0.07426362484693527
30,0.9920333623886108,0.03285900875926018,0.9769999980926514,0.0739705041050911
31,0.9927499890327454,0.031209222972393036,0.977400004863739,0.07262136787176132
32,0.9930999875068665,0.02973022684454918,0.9782000184059143,0.0709947869181633
33,0.9939166903495789,0.02836764231324196,0.9778000116348267,0.07168073952198029
34,0.9937999844551086,0.027059992775321007,0.9789000153541565,0.07133710384368896
35,0.9940999746322632,0.025799311697483063,0.9771999716758728,0.07263606786727905
36,0.9945666790008545,0.02442619390785694,0.9776999950408936,0.07274486124515533
37,0.9953500032424927,0.023127933964133263,0.978600025177002,0.07106576859951019
0,0.9251166582107544,0.2604672312736511,0.9624999761581421,0.13322782516479492
1,0.9656833410263062,0.11430035531520844,0.9717000126838684,0.09514468163251877
2,0.9756333231925964,0.07917122542858124,0.9715999960899353,0.09047207236289978
3,0.9822499752044678,0.05908045172691345,0.9718999862670898,0.08941258490085602
4,0.9860333204269409,0.046566739678382874,0.9757999777793884,0.0833747461438179
5,0.9891666769981384,0.03590419143438339,0.9785000085830688,0.06946362555027008
6,0.9914666414260864,0.027701200917363167,0.9793999791145325,0.07261162996292114
7,0.9925166964530945,0.023062221705913544,0.9772999882698059,0.07373245805501938
8,0.9942666888237,0.018193472176790237,0.9807000160217285,0.07286691665649414
9,0.9949333071708679,0.016098251566290855,0.9778000116348267,0.0830632671713829
10,0.9954333305358887,0.013850080780684948,0.9772999882698059,0.08632683753967285
0,0.9280999898910522,0.24604909121990204,0.939300000667572,0.20421232283115387
1,0.9538999795913696,0.16436591744422913,0.9556000232696533,0.16685016453266144
2,0.9595000147819519,0.14697064459323883,0.9595000147819519,0.1690174639225006
3,0.9642999768257141,0.13020645081996918,0.9617999792098999,0.1584499329328537
4,0.9670666456222534,0.12465682625770569,0.9570000171661377,0.19245374202728271
5,0.9693333506584167,0.11976022273302078,0.9614999890327454,0.1821317970752716
6,0.9717833399772644,0.10988407582044601,0.9585000276565552,0.20354175567626953
7,0.973550021648407,0.10388518124818802,0.9603999853134155,0.21300287544727325
8,0.973633348941803,0.11111058294773102,0.9613000154495239,0.22247685492038727
